time_offset_s,frame_len,src_ip,dst_ip,src_port,dst_port,sfu_direction_from_sfu,media_type_byte,media_type_label,media_sequence,media_timestamp,frame_seq,frame_pkt_count,is_active_media_signal
10.635157,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815528,3,232,false
10.635167,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815529,3,232,false
10.638930,187,206.247.138.4,10.184.24.3,8801,47824,true,7,other,26112,50462720,13,1,false
10.639507,69,206.247.138.4,10.184.24.3,8801,47824,true,10,keepalive_10,0,0,,,false
10.643674,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815568,3,232,false
10.643674,138,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,1,28704771,2291,170,false
10.654411,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815569,3,232,false
10.654489,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815570,3,232,false
10.654489,180,206.247.138.4,10.184.24.3,8801,51667,true,13,screen_share_server,768,0,24667,77,true
10.654500,69,206.247.138.4,10.184.24.3,8801,51667,true,10,keepalive_10,0,0,,,false
10.664237,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815571,3,232,false
10.664278,69,10.184.24.3,206.247.138.4,47824,8801,false,10,keepalive_10,0,0,,,false
10.664289,69,10.184.24.3,206.247.138.4,51667,8801,false,10,keepalive_10,0,0,,,false
10.674180,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815572,3,232,false
10.685292,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815573,3,232,false
10.685292,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815574,3,232,false
10.685360,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,218628138,3,232,false
10.685368,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,218628139,3,232,false
10.685373,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,218628140,3,232,false
10.685379,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,218628141,3,232,false
10.688134,69,206.247.138.4,10.184.24.3,8801,47824,true,10,keepalive_10,0,0,,,false
